log_id,timestamp,shard_id,config_version,player_count,server_fps,interaction_delay_ms,is_server_crash
LOG_408308,2025-11-14 18:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,304,3.42,2109.3,0
LOG_354849,2025-11-14 18:50:00,shard_asia_east_1,Static_Mesh_V1,438,1.0,2385.34,0
LOG_830467,2025-11-14 18:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,343,1.0,2115.67,0
LOG_681733,2025-11-14 18:55:00,shard_eu_central_1,Static_Mesh_V1,330,1.0,2111.21,0
LOG_671894,2025-11-14 18:55:00,shard_asia_east_1,Static_Mesh_V1,479,1.0,2589.62,0
LOG_473289,2025-11-14 19:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,436,1.0,2329.08,0
LOG_947998,2025-11-14 19:00:00,shard_eu_central_1,Static_Mesh_V1,452,1.0,2410.1,0
LOG_679008,2025-11-14 19:00:00,shard_asia_east_1,Static_Mesh_V1,592,1.0,2741.46,1
LOG_892255,2025-11-14 19:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,347,1.01,2282.54,0
LOG_565973,2025-11-14 19:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,352,4.29,2239.39,0
LOG_764090,2025-11-14 19:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,357,1.51,2262.63,0
LOG_289178,2025-11-14 19:10:00,shard_us_east_1,Static_Mesh_V1,446,1.0,2355.64,0
LOG_901007,2025-11-14 19:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,381,1.0,2293.03,0
LOG_561435,2025-11-14 19:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,413,1.0,2345.01,0
LOG_913598,2025-11-14 19:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,445,1.0,2444.04,0
LOG_230797,2025-11-14 19:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,462,1.0,2420.49,0
LOG_795526,2025-11-14 19:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,275,7.94,2060.38,0
LOG_369843,2025-11-14 19:20:00,shard_us_east_1,Static_Mesh_V1,420,1.0,2285.95,0
LOG_573455,2025-11-14 19:20:00,shard_eu_central_1,Static_Mesh_V1,478,1.0,2490.08,1
LOG_615929,2025-11-14 19:20:00,shard_asia_east_1,Static_Mesh_V1,402,1.0,2350.91,0
LOG_351249,2025-11-14 19:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,361,1.0,2198.89,0
LOG_326983,2025-11-14 19:25:00,shard_eu_central_1,Static_Mesh_V1,367,1.0,2245.11,0
LOG_841251,2025-11-14 19:25:00,shard_asia_east_1,Static_Mesh_V1,364,2.18,2183.27,1
LOG_977799,2025-11-14 19:30:00,shard_us_east_1,Static_Mesh_V1,385,1.0,2342.35,0
LOG_708815,2025-11-14 19:30:00,shard_eu_central_1,Static_Mesh_V1,414,1.0,2253.72,0
LOG_952127,2025-11-14 19:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,420,1.0,2344.11,0
LOG_638384,2025-11-14 19:35:00,shard_us_east_1,Static_Mesh_V1,479,1.0,2528.47,0
LOG_442199,2025-11-14 19:35:00,shard_eu_central_1,Static_Mesh_V1,572,1.0,2621.72,0
LOG_245962,2025-11-14 19:35:00,shard_asia_east_1,Static_Mesh_V1,509,1.0,2491.86,0
LOG_600332,2025-11-14 19:40:00,shard_us_east_1,Static_Mesh_V1,368,1.0,2168.78,0
LOG_265087,2025-11-14 19:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,331,1.0,2123.61,1
LOG_882985,2025-11-14 19:40:00,shard_asia_east_1,Static_Mesh_V1,397,1.0,2371.53,0
LOG_139780,2025-11-14 19:45:00,shard_us_east_1,Static_Mesh_V1,325,4.89,2139.3,1
LOG_951742,2025-11-14 19:45:00,shard_eu_central_1,Static_Mesh_V1,396,1.0,2235.86,0
LOG_418115,2025-11-14 19:45:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,428,1.0,2380.62,1
LOG_407783,2025-11-14 19:50:00,shard_us_east_1,Static_Mesh_V1,421,1.0,2310.11,1
LOG_146713,2025-11-14 19:50:00,shard_eu_central_1,Static_Mesh_V1,360,1.0,2192.23,0
LOG_471616,2025-11-14 19:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,352,3.04,2275.03,0
LOG_245335,2025-11-14 19:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,357,1.0,2237.57,0
LOG_276776,2025-11-14 19:55:00,shard_eu_central_1,Static_Mesh_V1,358,1.43,2226.15,0
LOG_591437,2025-11-14 19:55:00,shard_asia_east_1,Static_Mesh_V1,286,9.26,2161.79,0
LOG_855170,2025-11-14 20:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,354,1.0,2222.29,1
LOG_248016,2025-11-14 20:00:00,shard_eu_central_1,Static_Mesh_V1,425,1.0,2450.51,0
LOG_871176,2025-11-14 20:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,386,1.0,2203.03,0
LOG_743849,2025-11-14 20:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,345,1.18,2279.73,0
LOG_811745,2025-11-14 20:05:00,shard_eu_central_1,Static_Mesh_V1,361,1.0,2221.18,0
LOG_603123,2025-11-14 20:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,489,1.0,2451.46,1
LOG_745998,2025-11-14 20:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,363,1.84,2260.09,0
LOG_422998,2025-11-14 20:10:00,shard_eu_central_1,Static_Mesh_V1,538,1.0,2558.04,0
LOG_435616,2025-11-14 20:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,444,1.0,2429.02,0
LOG_924395,2025-11-14 20:15:00,shard_us_east_1,Static_Mesh_V1,438,1.0,2434.46,0
LOG_446085,2025-11-14 20:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,503,1.0,2497.64,1
LOG_662113,2025-11-14 20:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,411,1.0,2281.15,1
LOG_683969,2025-11-14 20:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,427,1.0,2355.44,0
LOG_269183,2025-11-14 20:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,495,1.0,2492.32,0
LOG_539624,2025-11-14 20:20:00,shard_asia_east_1,Static_Mesh_V1,298,6.66,2128.27,0
LOG_472248,2025-11-14 20:25:00,shard_us_east_1,Static_Mesh_V1,562,1.0,2634.96,0
LOG_219789,2025-11-14 20:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,418,1.0,2331.24,0
LOG_146125,2025-11-14 20:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,420,1.0,2349.33,0
LOG_553423,2025-11-14 20:30:00,shard_us_east_1,Static_Mesh_V1,366,1.0,2285.68,1
LOG_376296,2025-11-14 20:30:00,shard_eu_central_1,Static_Mesh_V1,323,3.35,2110.99,0
LOG_365271,2025-11-14 20:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,489,1.0,2450.05,0
LOG_880608,2025-11-14 20:35:00,shard_us_east_1,Static_Mesh_V1,428,1.0,2352.71,0
LOG_364313,2025-11-14 20:35:00,shard_eu_central_1,Static_Mesh_V1,358,3.93,2143.6,0
LOG_851362,2025-11-14 20:35:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,235,11.3,444.9,0
LOG_410261,2025-11-14 20:40:00,shard_us_east_1,Static_Mesh_V1,323,4.5,2158.19,0
LOG_732277,2025-11-14 20:40:00,shard_eu_central_1,Static_Mesh_V1,357,1.0,2257.62,0
LOG_998955,2025-11-14 20:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,448,1.0,2488.33,1
LOG_715459,2025-11-14 20:45:00,shard_us_east_1,Static_Mesh_V1,319,1.0,2103.4,0
LOG_210735,2025-11-14 20:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,396,1.0,2279.94,1
LOG_143963,2025-11-14 20:45:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,426,1.0,2424.19,0
LOG_416709,2025-11-14 20:50:00,shard_us_east_1,Static_Mesh_V1,393,1.0,2303.14,0
LOG_284195,2025-11-14 20:50:00,shard_eu_central_1,Static_Mesh_V1,434,1.0,2390.39,0
LOG_182255,2025-11-14 20:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,448,1.0,2405.83,0
LOG_342849,2025-11-14 20:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,453,1.0,2478.01,0
LOG_776348,2025-11-14 20:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,349,4.52,2195.99,0
LOG_939653,2025-11-14 20:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,292,5.92,2049.95,0
LOG_961143,2025-11-14 21:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,463,1.0,2403.69,0
LOG_248287,2025-11-14 21:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,258,7.6,1894.81,1
LOG_363069,2025-11-14 21:00:00,shard_asia_east_1,Static_Mesh_V1,281,8.1,2101.29,0
LOG_918397,2025-11-14 21:05:00,shard_us_east_1,Static_Mesh_V1,431,1.0,2359.61,0
LOG_936103,2025-11-14 21:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,399,1.0,2373.17,0
LOG_514861,2025-11-14 21:05:00,shard_asia_east_1,Static_Mesh_V1,465,1.0,2431.34,1
LOG_883576,2025-11-14 21:10:00,shard_us_east_1,Static_Mesh_V1,415,1.0,2317.64,0
LOG_101505,2025-11-14 21:10:00,shard_eu_central_1,Static_Mesh_V1,348,1.0,2181.94,0
LOG_915389,2025-11-14 21:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,534,1.0,2539.44,0
LOG_817374,2025-11-14 21:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,442,1.0,2430.23,1
LOG_882422,2025-11-14 21:15:00,shard_eu_central_1,Static_Mesh_V1,404,1.0,2342.91,0
LOG_469512,2025-11-14 21:15:00,shard_asia_east_1,Static_Mesh_V1,429,1.0,2389.76,1
LOG_355142,2025-11-14 21:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,478,1.0,2521.87,1
LOG_128627,2025-11-14 21:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,414,1.0,2293.54,0
LOG_155297,2025-11-14 21:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,530,1.0,2527.43,0
LOG_425435,2025-11-14 21:25:00,shard_us_east_1,Static_Mesh_V1,363,1.0,2247.21,0
LOG_882982,2025-11-14 21:25:00,shard_eu_central_1,Static_Mesh_V1,439,1.0,2376.78,0
LOG_709074,2025-11-14 21:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,560,1.0,2641.82,0
LOG_448193,2025-11-14 21:30:00,shard_us_east_1,Static_Mesh_V1,402,1.0,2334.68,0
LOG_865418,2025-11-14 21:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,323,2.57,2062.57,0
LOG_330885,2025-11-14 21:30:00,shard_asia_east_1,Static_Mesh_V1,429,1.0,2333.84,0
LOG_131323,2025-11-14 21:35:00,shard_us_east_1,Static_Mesh_V1,518,1.0,2462.78,0
LOG_560258,2025-11-14 21:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,416,1.0,2416.2,0
LOG_385042,2025-11-14 21:35:00,shard_asia_east_1,Static_Mesh_V1,365,1.74,2228.07,0
LOG_407956,2025-11-14 21:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,387,1.0,2306.62,0
LOG_939189,2025-11-14 21:40:00,shard_eu_central_1,Static_Mesh_V1,281,9.54,2131.0,0
LOG_256971,2025-11-14 21:40:00,shard_asia_east_1,Static_Mesh_V1,353,1.37,2230.7,0
LOG_413215,2025-11-14 21:45:00,shard_us_east_1,Static_Mesh_V1,419,1.0,2304.42,0
LOG_849445,2025-11-14 21:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,398,1.0,2323.18,0
LOG_351490,2025-11-14 21:45:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,372,1.0,2101.57,0
LOG_472102,2025-11-14 21:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,486,1.0,2453.88,0
LOG_801745,2025-11-14 21:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,316,1.08,2190.04,0
LOG_226996,2025-11-14 21:50:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,364,1.0,2225.65,0
LOG_298114,2025-11-14 21:55:00,shard_us_east_1,Static_Mesh_V1,435,1.0,2305.85,0
LOG_874535,2025-11-14 21:55:00,shard_eu_central_1,Static_Mesh_V1,474,1.0,2370.17,0
LOG_283038,2025-11-14 21:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,367,2.42,2276.51,0
LOG_242443,2025-11-14 22:00:00,shard_us_east_1,Static_Mesh_V1,373,1.0,2229.92,1
LOG_698496,2025-11-14 22:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,555,1.0,2631.5,0
LOG_727120,2025-11-14 22:00:00,shard_asia_east_1,Static_Mesh_V1,477,1.0,2441.05,0
LOG_768360,2025-11-14 22:05:00,shard_us_east_1,Static_Mesh_V1,385,1.0,2268.14,1
LOG_180360,2025-11-14 22:05:00,shard_eu_central_1,Static_Mesh_V1,454,1.0,2444.63,0
LOG_451063,2025-11-14 22:05:00,shard_asia_east_1,Static_Mesh_V1,393,1.0,2186.09,0
LOG_365584,2025-11-14 22:10:00,shard_us_east_1,Static_Mesh_V1,468,1.0,2485.9,0
LOG_808223,2025-11-14 22:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,182,19.01,357.02,0
LOG_665959,2025-11-14 22:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,483,1.0,2496.64,1
LOG_705378,2025-11-14 22:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,320,2.09,2235.7,0
LOG_113922,2025-11-14 22:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,385,1.0,2313.5,0
LOG_565696,2025-11-14 22:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,437,1.0,2392.25,0
LOG_258270,2025-11-14 22:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,580,1.0,2670.05,1
LOG_236987,2025-11-14 22:20:00,shard_eu_central_1,Static_Mesh_V1,478,1.0,2515.35,0
LOG_924570,2025-11-14 22:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,447,1.0,2475.67,0
LOG_475310,2025-11-14 22:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,314,4.44,2090.29,0
LOG_110653,2025-11-14 22:25:00,shard_eu_central_1,Static_Mesh_V1,395,1.0,2306.07,0
LOG_649417,2025-11-14 22:25:00,shard_asia_east_1,Static_Mesh_V1,431,1.0,2384.68,0
LOG_317190,2025-11-14 22:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,381,1.0,2321.47,0
LOG_595338,2025-11-14 22:30:00,shard_eu_central_1,Static_Mesh_V1,307,5.61,2149.06,0
LOG_733129,2025-11-14 22:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,377,1.33,2246.5,0
LOG_323914,2025-11-14 22:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,409,1.0,2318.78,0
LOG_652703,2025-11-14 22:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,317,1.0,2213.73,1
LOG_627221,2025-11-14 22:35:00,shard_asia_east_1,Static_Mesh_V1,336,1.0,2064.33,0
LOG_379319,2025-11-14 22:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,352,1.0,2286.1,0
LOG_851635,2025-11-14 22:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,475,1.0,2562.62,0
LOG_444075,2025-11-14 22:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,473,1.0,2321.03,0
LOG_748276,2025-11-14 22:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,571,1.0,2559.73,0
LOG_107011,2025-11-14 22:45:00,shard_eu_central_1,Static_Mesh_V1,476,1.0,2521.21,0
LOG_273335,2025-11-14 22:45:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,442,1.0,2426.67,0
LOG_108791,2025-11-14 22:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,456,1.0,2417.21,0
LOG_951968,2025-11-14 22:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,395,1.0,2275.97,0
LOG_380062,2025-11-14 22:50:00,shard_asia_east_1,Static_Mesh_V1,273,7.05,1996.57,0
LOG_337175,2025-11-14 22:55:00,shard_us_east_1,Static_Mesh_V1,317,3.94,2203.6,0
LOG_795981,2025-11-14 22:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,468,1.0,2386.52,0
LOG_809433,2025-11-14 22:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,470,1.0,2428.77,0
LOG_329579,2025-11-14 23:00:00,shard_us_east_1,Static_Mesh_V1,191,12.15,387.27,0
LOG_215535,2025-11-14 23:00:00,shard_eu_central_1,Static_Mesh_V1,49,24.71,113.99,0
LOG_671581,2025-11-14 23:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,30,28.38,59.02,0
LOG_775786,2025-11-14 23:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,191,14.53,450.21,0
LOG_292644,2025-11-14 23:05:00,shard_eu_central_1,Static_Mesh_V1,159,15.89,324.11,0
LOG_411307,2025-11-14 23:05:00,shard_asia_east_1,Static_Mesh_V1,190,14.26,382.03,0
LOG_733138,2025-11-14 23:10:00,shard_us_east_1,Dynamic_Mesh_V2_Test,97,20.59,123.87,0
LOG_526937,2025-11-14 23:10:00,shard_eu_central_1,Static_Mesh_V1,281,4.1,2027.35,0
LOG_666399,2025-11-14 23:10:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,96,23.79,177.25,0
LOG_134663,2025-11-14 23:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,243,8.4,1999.95,0
LOG_857488,2025-11-14 23:15:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,87,27.04,114.62,0
LOG_425813,2025-11-14 23:15:00,shard_asia_east_1,Static_Mesh_V1,173,16.85,366.69,0
LOG_479171,2025-11-14 23:20:00,shard_us_east_1,Dynamic_Mesh_V2_Test,136,18.41,274.19,0
LOG_918775,2025-11-14 23:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,138,20.43,386.53,0
LOG_474278,2025-11-14 23:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,108,18.26,211.59,0
LOG_266772,2025-11-14 23:25:00,shard_us_east_1,Static_Mesh_V1,343,1.0,2267.96,0
LOG_751576,2025-11-14 23:25:00,shard_eu_central_1,Static_Mesh_V1,275,5.98,2078.45,0
LOG_680093,2025-11-14 23:25:00,shard_asia_east_1,Static_Mesh_V1,272,6.58,2033.82,0
LOG_530099,2025-11-14 23:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,106,19.14,179.54,0
LOG_580061,2025-11-14 23:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,58,25.23,77.5,0
LOG_857906,2025-11-14 23:30:00,shard_asia_east_1,Static_Mesh_V1,167,12.97,350.54,0
LOG_346738,2025-11-14 23:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,212,8.35,1942.7,0
LOG_617473,2025-11-14 23:35:00,shard_eu_central_1,Static_Mesh_V1,242,7.41,2067.63,1
LOG_284267,2025-11-14 23:35:00,shard_asia_east_1,Static_Mesh_V1,181,13.51,359.21,0
LOG_283635,2025-11-14 23:40:00,shard_us_east_1,Dynamic_Mesh_V2_Test,191,14.24,408.94,0
LOG_289441,2025-11-14 23:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,80,23.67,89.31,0
LOG_743089,2025-11-14 23:40:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,141,16.44,245.22,0
LOG_703855,2025-11-14 23:45:00,shard_us_east_1,Static_Mesh_V1,242,12.02,514.46,0
LOG_853124,2025-11-14 23:45:00,shard_eu_central_1,Static_Mesh_V1,68,23.7,196.65,0
LOG_194283,2025-11-14 23:45:00,shard_asia_east_1,Static_Mesh_V1,160,21.31,339.67,0
LOG_474488,2025-11-14 23:50:00,shard_us_east_1,Dynamic_Mesh_V2_Test,164,15.72,334.68,0
LOG_863711,2025-11-14 23:50:00,shard_eu_central_1,Static_Mesh_V1,138,19.92,323.84,0
LOG_193752,2025-11-14 23:50:00,shard_asia_east_1,Static_Mesh_V1,91,19.75,90.19,0
LOG_588884,2025-11-14 23:55:00,shard_us_east_1,Dynamic_Mesh_V2_Test,188,12.13,268.36,0
LOG_227511,2025-11-14 23:55:00,shard_eu_central_1,Static_Mesh_V1,179,20.07,357.7,0
LOG_551147,2025-11-14 23:55:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,212,12.5,419.06,0
LOG_947000,2025-11-15 00:00:00,shard_us_east_1,Dynamic_Mesh_V2_Test,218,11.25,449.37,0
LOG_620755,2025-11-15 00:00:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,174,14.16,397.6,0
LOG_301400,2025-11-15 00:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,136,17.16,298.83,0
LOG_915623,2025-11-15 00:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,82,23.22,163.54,0
LOG_661986,2025-11-15 00:05:00,shard_eu_central_1,Static_Mesh_V1,231,11.7,460.75,0
LOG_357243,2025-11-15 00:05:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,211,15.2,449.89,0
LOG_136064,2025-11-15 00:10:00,shard_us_east_1,Static_Mesh_V1,150,14.88,246.74,0
LOG_344446,2025-11-15 00:10:00,shard_eu_central_1,Static_Mesh_V1,127,18.2,244.65,0
LOG_408196,2025-11-15 00:10:00,shard_asia_east_1,Static_Mesh_V1,154,18.23,304.48,0
LOG_587635,2025-11-15 00:15:00,shard_us_east_1,Static_Mesh_V1,186,14.63,273.23,0
LOG_604988,2025-11-15 00:15:00,shard_eu_central_1,Static_Mesh_V1,79,23.13,97.52,0
LOG_822378,2025-11-15 00:15:00,shard_asia_east_1,Static_Mesh_V1,194,16.89,448.94,0
LOG_150345,2025-11-15 00:20:00,shard_us_east_1,Static_Mesh_V1,133,21.9,273.43,0
LOG_181259,2025-11-15 00:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,124,18.44,232.88,0
LOG_851896,2025-11-15 00:20:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,120,20.34,248.03,0
LOG_714477,2025-11-15 00:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,150,18.37,359.53,0
LOG_137720,2025-11-15 00:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,221,8.61,1814.3,0
LOG_925287,2025-11-15 00:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,220,8.93,1928.76,0
LOG_534571,2025-11-15 00:30:00,shard_us_east_1,Dynamic_Mesh_V2_Test,62,21.23,151.07,0
LOG_874484,2025-11-15 00:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,206,11.68,282.45,0
LOG_837952,2025-11-15 00:30:00,shard_asia_east_1,Static_Mesh_V1,109,21.7,144.05,0
LOG_656695,2025-11-15 00:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,163,16.39,354.96,0
LOG_533925,2025-11-15 00:35:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,158,14.89,375.83,0
LOG_888156,2025-11-15 00:35:00,shard_asia_east_1,Static_Mesh_V1,138,18.45,229.34,0
LOG_157537,2025-11-15 00:40:00,shard_us_east_1,Static_Mesh_V1,116,18.56,223.35,0
LOG_417252,2025-11-15 00:40:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,278,4.09,1975.32,0
LOG_849854,2025-11-15 00:40:00,shard_asia_east_1,Static_Mesh_V1,260,7.91,1986.55,0
LOG_913316,2025-11-15 00:45:00,shard_us_east_1,Dynamic_Mesh_V2_Test,227,9.87,2045.3,0
LOG_149706,2025-11-15 00:45:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,200,12.36,507.87,0
LOG_418490,2025-11-15 00:45:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,104,22.82,222.96,0
LOG_203091,2025-11-15 00:50:00,shard_us_east_1,Static_Mesh_V1,247,12.54,495.6,0
LOG_571027,2025-11-15 00:50:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,93,23.17,152.11,0
LOG_401189,2025-11-15 00:50:00,shard_asia_east_1,Static_Mesh_V1,301,5.19,2083.73,0
LOG_273370,2025-11-15 00:55:00,shard_us_east_1,Static_Mesh_V1,163,13.72,277.42,0
LOG_703856,2025-11-15 00:55:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,240,8.69,1927.65,0
LOG_978214,2025-11-15 00:55:00,shard_asia_east_1,Static_Mesh_V1,190,16.54,415.95,0
LOG_373439,2025-11-15 01:00:00,shard_us_east_1,Static_Mesh_V1,224,9.82,1876.91,0
LOG_418538,2025-11-15 01:00:00,shard_eu_central_1,Static_Mesh_V1,262,7.52,2011.46,0
LOG_603074,2025-11-15 01:00:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,249,10.36,520.79,0
LOG_349650,2025-11-15 01:05:00,shard_us_east_1,Dynamic_Mesh_V2_Test,312,2.71,2170.39,0
LOG_396919,2025-11-15 01:05:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,154,17.7,384.42,0
LOG_997246,2025-11-15 01:05:00,shard_asia_east_1,Static_Mesh_V1,188,15.41,429.63,0
LOG_972988,2025-11-15 01:10:00,shard_us_east_1,Static_Mesh_V1,122,18.15,191.76,0
LOG_200185,2025-11-15 01:10:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,2,30.0,-51.16,0
LOG_138146,2025-11-15 01:10:00,shard_asia_east_1,Static_Mesh_V1,133,18.36,281.37,0
LOG_902297,2025-11-15 01:15:00,shard_us_east_1,Dynamic_Mesh_V2_Test,211,14.14,392.85,0
LOG_167200,2025-11-15 01:15:00,shard_eu_central_1,Static_Mesh_V1,137,19.15,261.57,0
LOG_576129,2025-11-15 01:15:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,270,8.48,2076.74,0
LOG_946034,2025-11-15 01:20:00,shard_us_east_1,Static_Mesh_V1,199,15.76,407.05,0
LOG_300221,2025-11-15 01:20:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,52,26.47,71.43,0
LOG_103596,2025-11-15 01:20:00,shard_asia_east_1,Static_Mesh_V1,110,22.01,281.91,0
LOG_513718,2025-11-15 01:25:00,shard_us_east_1,Dynamic_Mesh_V2_Test,151,18.03,387.11,0
LOG_214288,2025-11-15 01:25:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,168,21.2,364.28,0
LOG_889350,2025-11-15 01:25:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,17,30.0,53.06,0
LOG_254993,2025-11-15 01:30:00,shard_us_east_1,Static_Mesh_V1,246,10.85,485.08,0
LOG_734173,2025-11-15 01:30:00,shard_eu_central_1,Dynamic_Mesh_V2_Test,58,24.75,73.47,0
LOG_352330,2025-11-15 01:30:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,106,22.34,295.5,0
LOG_367281,2025-11-15 01:35:00,shard_us_east_1,Dynamic_Mesh_V2_Test,179,12.69,380.23,0
LOG_926189,2025-11-15 01:35:00,shard_eu_central_1,Static_Mesh_V1,239,8.86,1971.3,0
LOG_867190,2025-11-15 01:35:00,shard_asia_east_1,Dynamic_Mesh_V2_Test,151,15.85,334.41,0
LOG_250037,2025-11-15 01:40:00,shard_us_east_1,Static_Mesh_V1,140,19.17,235.63,0
LOG_789724,2025-11-15 01:40:00,shard_eu_central_1,Static_Mesh_V1,117,21.69,215.36,0
