transaction_id,account_id,timestamp,sku_name,pledge_amount_usd,payment_status
TX_4391828,2603,2025-11-20 04:11:39,RSI Polaris,750,COMPLETED
TX_2604035,3283,2025-11-18 08:47:00,Anvil Carrack,600,COMPLETED
TX_4317518,1131,2025-11-18 22:45:27,RSI Polaris,750,COMPLETED
TX_5364068,2367,2025-11-19 04:38:18,C1 Spirit,125,COMPLETED
TX_7916532,4819,2025-11-18 18:46:02,Drake Cutter,45,COMPLETED
TX_8909265,2290,2025-11-16 09:06:09,Gatac Syulen,80,COMPLETED
TX_7554133,4268,2025-11-17 15:41:06,Drake Cutter,45,COMPLETED
TX_4895277,4528,2025-11-18 14:47:01,Anvil Carrack,600,COMPLETED
TX_8427951,1404,2025-11-21 10:26:53,RSI Polaris,750,COMPLETED
TX_8799592,3322,2025-11-15 21:40:38,Gatac Syulen,80,COMPLETED
TX_2873415,2462,2025-11-14 15:35:56,Drake Cutter,45,COMPLETED
TX_3510699,1918,2025-11-21 05:12:16,Drake Cutter,45,COMPLETED
TX_3676524,3187,2025-11-17 05:14:28,Drake Cutter,45,COMPLETED
TX_6747385,4829,2025-11-17 10:00:03,Gatac Syulen,80,COMPLETED
TX_8628654,1191,2025-11-16 17:30:10,Gatac Syulen,80,COMPLETED
TX_5467676,3972,2025-11-21 05:04:45,C1 Spirit,125,COMPLETED
TX_3349359,1206,2025-11-17 15:56:15,C1 Spirit,125,COMPLETED
TX_7511234,2693,2025-11-19 18:44:06,C1 Spirit,125,COMPLETED
TX_6344694,4290,2025-11-15 02:41:25,Gatac Syulen,80,COMPLETED
TX_7317587,1400,2025-11-16 20:06:11,Gatac Syulen,80,COMPLETED
TX_7910305,1379,2025-11-17 21:52:24,C1 Spirit,125,COMPLETED
TX_9284619,2464,2025-11-18 10:52:11,C1 Spirit,125,COMPLETED
TX_3113818,1392,2025-11-19 13:46:12,C1 Spirit,125,COMPLETED
TX_8964949,4819,2025-11-18 04:12:50,Drake Cutter,45,COMPLETED
TX_6600010,4616,2025-11-18 12:53:31,Anvil Carrack,600,COMPLETED
TX_8303474,2054,2025-11-15 08:38:44,Drake Cutter,45,COMPLETED
TX_8908989,4138,2025-11-17 22:04:26,Gatac Syulen,80,COMPLETED
TX_9895705,1779,2025-11-17 01:00:25,Drake Cutter,45,COMPLETED
TX_7737209,2411,2025-11-19 09:44:14,C1 Spirit,125,COMPLETED
TX_9261246,3518,2025-11-20 08:31:36,Gatac Syulen,80,COMPLETED
TX_9360871,2216,2025-11-17 06:56:14,Drake Cutter,45,COMPLETED
TX_8335126,1827,2025-11-19 20:54:43,C1 Spirit,125,COMPLETED
TX_1203128,3209,2025-11-21 03:26:05,Drake Cutter,45,COMPLETED
TX_6377152,3917,2025-11-19 08:24:34,Gatac Syulen,80,COMPLETED
TX_4719787,3299,2025-11-14 15:19:21,C1 Spirit,125,COMPLETED
TX_6071612,2152,2025-11-16 22:48:17,Drake Cutter,45,COMPLETED
TX_1408605,4184,2025-11-16 01:00:47,Gatac Syulen,80,COMPLETED
TX_4229655,4254,2025-11-19 22:00:31,Drake Cutter,45,COMPLETED
TX_9924916,4447,2025-11-19 02:59:23,Drake Cutter,45,COMPLETED
TX_1064032,4504,2025-11-17 09:14:28,Drake Cutter,45,COMPLETED
TX_3444516,4376,2025-11-18 23:56:10,Drake Cutter,45,COMPLETED
TX_6458560,3961,2025-11-15 09:58:06,C1 Spirit,125,COMPLETED
TX_3526759,1932,2025-11-14 13:11:01,Drake Cutter,45,COMPLETED
TX_5718199,4644,2025-11-15 10:51:27,C1 Spirit,125,COMPLETED
TX_5440194,4095,2025-11-19 23:56:41,Gatac Syulen,80,COMPLETED
TX_9361794,4656,2025-11-20 01:28:46,C1 Spirit,125,COMPLETED
TX_5757174,2092,2025-11-14 13:06:35,Drake Cutter,45,COMPLETED
TX_5151248,2628,2025-11-19 22:42:45,Drake Cutter,45,COMPLETED
TX_8726570,2770,2025-11-18 08:54:21,C1 Spirit,125,COMPLETED
TX_5024122,1935,2025-11-15 21:24:01,C1 Spirit,125,COMPLETED
TX_6153336,4523,2025-11-18 04:45:44,RSI Polaris,750,COMPLETED
TX_2365223,3216,2025-11-15 03:31:40,Drake Cutter,45,COMPLETED
TX_4020889,2130,2025-11-18 21:53:38,C1 Spirit,125,COMPLETED
TX_5562238,2107,2025-11-19 01:49:47,Gatac Syulen,80,COMPLETED
TX_1539511,2494,2025-11-18 03:32:16,Drake Cutter,45,COMPLETED
TX_2788394,2646,2025-11-20 03:57:41,C1 Spirit,125,COMPLETED
TX_5850087,3786,2025-11-18 01:35:04,Gatac Syulen,80,COMPLETED
TX_7086656,4693,2025-11-15 12:31:37,C1 Spirit,125,COMPLETED
TX_8225610,2161,2025-11-14 14:42:48,Drake Cutter,45,COMPLETED
TX_6972731,2466,2025-11-19 10:31:13,Gatac Syulen,80,COMPLETED
TX_6820840,3954,2025-11-17 15:05:50,Drake Cutter,45,COMPLETED
TX_1194034,2755,2025-11-15 03:14:57,Anvil Carrack,600,COMPLETED
TX_1076975,2436,2025-11-20 12:19:03,Gatac Syulen,80,COMPLETED
TX_5567079,4952,2025-11-16 16:52:16,C1 Spirit,125,COMPLETED
TX_1401127,1750,2025-11-15 16:21:57,RSI Polaris,750,COMPLETED
TX_3231761,2319,2025-11-15 16:25:16,C1 Spirit,125,COMPLETED
TX_3860747,2741,2025-11-14 21:48:53,Drake Cutter,45,COMPLETED
TX_2265531,4419,2025-11-16 22:02:48,C1 Spirit,125,COMPLETED
TX_9306113,4446,2025-11-20 17:24:28,Gatac Syulen,80,COMPLETED
TX_4126739,3118,2025-11-14 15:25:24,Drake Cutter,45,COMPLETED
TX_1577187,4380,2025-11-19 10:49:18,Drake Cutter,45,COMPLETED
TX_3287723,1461,2025-11-15 16:26:45,Anvil Carrack,600,COMPLETED
TX_8636898,3021,2025-11-20 09:59:38,Anvil Carrack,600,COMPLETED
TX_3318443,4383,2025-11-18 18:33:04,RSI Polaris,750,COMPLETED
TX_2616298,2127,2025-11-18 20:15:28,Gatac Syulen,80,COMPLETED
TX_2747739,3043,2025-11-20 17:06:01,C1 Spirit,125,COMPLETED
TX_4471868,2798,2025-11-19 17:40:12,C1 Spirit,125,COMPLETED
TX_5950031,1349,2025-11-17 19:03:10,RSI Polaris,750,COMPLETED
TX_9033249,3912,2025-11-15 09:54:45,Aegis Idris-P,1500,COMPLETED
TX_5623013,3836,2025-11-19 13:48:19,Drake Cutter,45,COMPLETED
TX_7871225,1603,2025-11-16 06:59:40,Drake Cutter,45,COMPLETED
TX_2542551,1772,2025-11-20 20:29:24,C1 Spirit,125,COMPLETED
TX_7151971,2458,2025-11-19 02:34:27,Drake Cutter,45,COMPLETED
TX_8998849,1951,2025-11-17 09:10:15,C1 Spirit,125,COMPLETED
TX_8623881,1115,2025-11-15 22:02:16,Drake Cutter,45,COMPLETED
TX_4850866,3463,2025-11-20 20:16:50,Gatac Syulen,80,COMPLETED
TX_7706997,1358,2025-11-14 19:15:54,Gatac Syulen,80,COMPLETED
TX_1585487,3133,2025-11-18 12:49:19,Anvil Carrack,600,COMPLETED
TX_4961825,4835,2025-11-15 07:34:54,Drake Cutter,45,COMPLETED
TX_1546449,1145,2025-11-20 03:30:43,Gatac Syulen,80,COMPLETED
TX_3080998,2763,2025-11-21 01:18:23,Drake Cutter,45,COMPLETED
TX_9447517,2300,2025-11-19 03:01:22,Drake Cutter,45,COMPLETED
TX_7431266,3908,2025-11-20 07:31:05,Drake Cutter,45,COMPLETED
TX_7633299,3312,2025-11-16 04:33:05,Gatac Syulen,80,COMPLETED
TX_3226358,4862,2025-11-20 06:07:53,Anvil Carrack,600,COMPLETED
TX_5509483,2108,2025-11-19 18:53:43,C1 Spirit,125,COMPLETED
TX_3637475,2455,2025-11-21 05:53:40,Drake Cutter,45,COMPLETED
TX_7660866,3374,2025-11-20 23:09:12,Drake Cutter,45,COMPLETED
TX_6773851,4590,2025-11-16 09:10:10,Anvil Carrack,600,COMPLETED
TX_7841934,3673,2025-11-17 03:23:09,Gatac Syulen,80,COMPLETED
TX_3777133,4107,2025-11-18 11:17:24,C1 Spirit,125,COMPLETED
TX_6402451,2785,2025-11-19 08:15:00,Aegis Idris-P,1500,COMPLETED
TX_3642957,2319,2025-11-20 04:13:52,Drake Cutter,45,COMPLETED
TX_9702442,1280,2025-11-16 02:33:11,Drake Cutter,45,COMPLETED
TX_1029561,2936,2025-11-16 02:51:34,Gatac Syulen,80,COMPLETED
TX_5867492,3336,2025-11-16 22:00:22,C1 Spirit,125,COMPLETED
TX_5840270,2675,2025-11-18 14:57:58,Drake Cutter,45,COMPLETED
TX_8892673,2466,2025-11-16 11:28:25,Drake Cutter,45,COMPLETED
TX_9105716,4277,2025-11-18 06:34:06,Gatac Syulen,80,COMPLETED
TX_1649956,2194,2025-11-17 03:42:15,Drake Cutter,45,COMPLETED
TX_8973911,1457,2025-11-18 06:07:36,Drake Cutter,45,COMPLETED
TX_3539767,1995,2025-11-18 11:41:38,C1 Spirit,125,COMPLETED
TX_1498495,2037,2025-11-21 11:08:35,Gatac Syulen,80,COMPLETED
TX_7618624,3723,2025-11-15 07:38:25,RSI Polaris,750,COMPLETED
TX_1995131,4165,2025-11-16 03:10:19,Drake Cutter,45,COMPLETED
TX_5877881,1105,2025-11-20 12:55:24,C1 Spirit,125,COMPLETED
TX_3524605,1224,2025-11-18 08:37:31,C1 Spirit,125,COMPLETED
TX_4866863,4612,2025-11-17 07:03:19,Drake Cutter,45,COMPLETED
TX_9533439,4958,2025-11-18 23:55:02,Gatac Syulen,80,COMPLETED
TX_8025255,2940,2025-11-18 06:17:29,C1 Spirit,125,COMPLETED
TX_3337847,1427,2025-11-16 16:41:06,Drake Cutter,45,COMPLETED
TX_2880204,2030,2025-11-18 00:58:22,C1 Spirit,125,COMPLETED
TX_8636136,4287,2025-11-20 13:29:30,Drake Cutter,45,COMPLETED
TX_5042449,4893,2025-11-16 09:55:14,C1 Spirit,125,COMPLETED
TX_7129585,4518,2025-11-15 15:45:20,Drake Cutter,45,COMPLETED
TX_9143108,3452,2025-11-18 20:01:33,C1 Spirit,125,COMPLETED
TX_3505335,2087,2025-11-14 22:54:13,Drake Cutter,45,COMPLETED
TX_2671555,1549,2025-11-14 21:29:43,Drake Cutter,45,COMPLETED
TX_9582062,4331,2025-11-15 08:33:05,C1 Spirit,125,COMPLETED
TX_1839464,4400,2025-11-16 01:52:34,Anvil Carrack,600,COMPLETED
TX_6704174,2738,2025-11-18 08:16:11,Gatac Syulen,80,COMPLETED
TX_5089506,4285,2025-11-15 11:05:07,Drake Cutter,45,COMPLETED
TX_7579611,3375,2025-11-18 17:14:43,Gatac Syulen,80,COMPLETED
TX_2225633,4867,2025-11-15 15:54:08,Drake Cutter,45,COMPLETED
TX_5651391,4420,2025-11-20 02:19:40,RSI Polaris,750,COMPLETED
TX_9924897,4959,2025-11-19 00:26:52,RSI Polaris,750,COMPLETED
TX_2211251,4134,2025-11-19 17:19:07,C1 Spirit,125,COMPLETED
TX_4099667,3639,2025-11-19 04:00:16,C1 Spirit,125,COMPLETED
TX_9279796,3577,2025-11-19 09:53:02,Anvil Carrack,600,COMPLETED
TX_6647532,1022,2025-11-15 17:15:26,RSI Polaris,750,COMPLETED
TX_2021326,3150,2025-11-15 08:12:32,Drake Cutter,45,COMPLETED
TX_9118645,3921,2025-11-18 18:41:06,Gatac Syulen,80,COMPLETED
TX_4588840,1840,2025-11-19 11:27:14,Anvil Carrack,600,COMPLETED
TX_1519742,1799,2025-11-19 01:35:04,Drake Cutter,45,COMPLETED
TX_9529922,1389,2025-11-15 12:48:26,C1 Spirit,125,COMPLETED
TX_3034109,3444,2025-11-16 05:30:03,Drake Cutter,45,COMPLETED
TX_2275419,3685,2025-11-21 08:30:47,C1 Spirit,125,COMPLETED
TX_3186143,4663,2025-11-20 06:49:22,C1 Spirit,125,COMPLETED
TX_3047422,4682,2025-11-18 21:38:22,Drake Cutter,45,COMPLETED
TX_1529642,2306,2025-11-17 00:24:12,Aegis Idris-P,1500,COMPLETED
TX_6862611,2557,2025-11-15 13:08:14,Gatac Syulen,80,COMPLETED
TX_2471349,3322,2025-11-20 06:20:34,C1 Spirit,125,COMPLETED
TX_5447350,4355,2025-11-16 13:55:54,Drake Cutter,45,COMPLETED
TX_5419065,4359,2025-11-17 06:31:19,C1 Spirit,125,COMPLETED
TX_3914105,2124,2025-11-18 14:38:17,Gatac Syulen,80,COMPLETED
TX_5796585,3232,2025-11-20 20:46:01,Drake Cutter,45,COMPLETED
TX_8583209,3274,2025-11-21 07:59:35,Drake Cutter,45,COMPLETED
TX_6167331,1086,2025-11-16 15:55:57,C1 Spirit,125,COMPLETED
TX_3242548,1367,2025-11-18 15:38:14,RSI Polaris,750,COMPLETED
TX_2956641,3432,2025-11-14 21:16:57,Drake Cutter,45,COMPLETED
TX_5965309,4197,2025-11-19 11:29:43,C1 Spirit,125,COMPLETED
TX_5485958,2766,2025-11-16 05:41:35,Drake Cutter,45,COMPLETED
TX_9867369,1666,2025-11-21 06:59:23,Drake Cutter,45,COMPLETED
TX_9543158,1498,2025-11-21 09:28:46,Gatac Syulen,80,COMPLETED
TX_1136529,3792,2025-11-16 16:15:34,Drake Cutter,45,COMPLETED
TX_8437383,2097,2025-11-14 20:12:01,Aegis Idris-P,1500,COMPLETED
TX_4836729,4491,2025-11-16 00:47:14,C1 Spirit,125,COMPLETED
TX_1199660,4200,2025-11-16 17:34:25,Drake Cutter,45,COMPLETED
TX_8599106,3090,2025-11-19 16:26:29,Gatac Syulen,80,COMPLETED
TX_3088431,4118,2025-11-15 20:14:14,Drake Cutter,45,COMPLETED
TX_2287460,1947,2025-11-17 13:55:16,Aegis Idris-P,1500,COMPLETED
TX_1535874,2531,2025-11-18 08:59:54,Gatac Syulen,80,COMPLETED
TX_3636341,2210,2025-11-20 05:46:18,Gatac Syulen,80,COMPLETED
TX_6122976,1823,2025-11-20 19:11:43,Gatac Syulen,80,COMPLETED
TX_6205768,1705,2025-11-15 06:58:44,C1 Spirit,125,COMPLETED
TX_8032708,1208,2025-11-21 05:24:23,Drake Cutter,45,COMPLETED
TX_6101868,1442,2025-11-17 06:12:55,Gatac Syulen,80,COMPLETED
TX_8103254,1504,2025-11-18 14:47:21,C1 Spirit,125,COMPLETED
TX_8811122,2259,2025-11-17 18:32:44,Drake Cutter,45,COMPLETED
TX_6011607,4289,2025-11-20 05:12:58,Drake Cutter,45,COMPLETED
TX_8204083,1882,2025-11-20 06:15:32,Drake Cutter,45,COMPLETED
TX_6333759,2391,2025-11-17 01:54:12,Aegis Idris-P,1500,COMPLETED
TX_4385165,2802,2025-11-15 17:47:37,Gatac Syulen,80,COMPLETED
TX_4742014,3685,2025-11-18 01:57:39,Drake Cutter,45,COMPLETED
TX_6140397,3736,2025-11-19 14:52:56,Anvil Carrack,600,COMPLETED
TX_1050451,2759,2025-11-14 17:51:49,RSI Polaris,750,COMPLETED
TX_5477738,1711,2025-11-20 16:55:40,Drake Cutter,45,COMPLETED
TX_1589284,2786,2025-11-15 14:25:28,Gatac Syulen,80,COMPLETED
TX_5388155,3933,2025-11-17 03:05:11,C1 Spirit,125,COMPLETED
TX_1769331,1343,2025-11-17 19:24:20,C1 Spirit,125,COMPLETED
TX_1465535,2218,2025-11-18 16:44:50,Gatac Syulen,80,COMPLETED
TX_2089884,3271,2025-11-17 10:39:37,Gatac Syulen,80,COMPLETED
TX_3478071,4156,2025-11-20 18:42:05,Drake Cutter,45,COMPLETED
TX_7198928,1142,2025-11-17 18:55:07,Gatac Syulen,80,COMPLETED
TX_5569339,4717,2025-11-20 13:53:30,Gatac Syulen,80,COMPLETED
TX_8064716,3095,2025-11-20 12:16:55,Anvil Carrack,600,COMPLETED
TX_2708301,1735,2025-11-19 03:34:18,C1 Spirit,125,COMPLETED
TX_6989501,3308,2025-11-17 04:13:49,C1 Spirit,125,COMPLETED
TX_2533609,4291,2025-11-15 14:46:39,C1 Spirit,125,COMPLETED
TX_4427061,2361,2025-11-21 10:49:21,Drake Cutter,45,COMPLETED
TX_2729109,2973,2025-11-20 12:41:19,C1 Spirit,125,COMPLETED
TX_5407409,4042,2025-11-20 09:03:02,C1 Spirit,125,COMPLETED
TX_3690796,3539,2025-11-16 09:23:46,Drake Cutter,45,COMPLETED
TX_2060700,4703,2025-11-19 12:51:55,Drake Cutter,45,COMPLETED
TX_5557713,1542,2025-11-16 17:02:00,Gatac Syulen,80,COMPLETED
TX_1801313,1641,2025-11-15 12:45:02,Drake Cutter,45,COMPLETED
TX_7054988,2880,2025-11-17 18:48:37,Drake Cutter,45,COMPLETED
TX_8165682,4566,2025-11-16 05:04:12,Drake Cutter,45,COMPLETED
TX_1883270,3687,2025-11-18 23:33:59,Drake Cutter,45,COMPLETED
TX_9331302,2875,2025-11-16 09:03:33,Anvil Carrack,600,COMPLETED
TX_1563340,3006,2025-11-18 08:39:46,C1 Spirit,125,COMPLETED
TX_8344011,2285,2025-11-18 12:23:19,C1 Spirit,125,COMPLETED
TX_3455632,4397,2025-11-20 02:08:53,Drake Cutter,45,COMPLETED
TX_2869205,2040,2025-11-14 12:49:31,Aegis Idris-P,1500,COMPLETED
TX_3631572,2758,2025-11-17 11:42:19,C1 Spirit,125,COMPLETED
TX_9158800,4627,2025-11-18 12:31:22,Drake Cutter,45,COMPLETED
TX_7006564,2140,2025-11-15 12:31:17,Gatac Syulen,80,COMPLETED
TX_2775972,3893,2025-11-20 14:49:55,Drake Cutter,45,COMPLETED
TX_8693318,2111,2025-11-14 23:00:01,Gatac Syulen,80,COMPLETED
TX_5750824,2685,2025-11-20 19:07:59,RSI Polaris,750,COMPLETED
TX_9062849,3485,2025-11-21 04:23:50,Drake Cutter,45,COMPLETED
TX_6098812,3813,2025-11-17 11:01:26,Anvil Carrack,600,COMPLETED
TX_8279365,1546,2025-11-15 21:18:04,RSI Polaris,750,COMPLETED
TX_8143520,3072,2025-11-17 18:25:28,Drake Cutter,45,COMPLETED
TX_5309454,2851,2025-11-18 18:53:32,C1 Spirit,125,COMPLETED
TX_1135848,1017,2025-11-20 23:10:07,Drake Cutter,45,COMPLETED
TX_6023614,4767,2025-11-19 03:24:57,Drake Cutter,45,COMPLETED
TX_1948961,1161,2025-11-15 06:48:57,Gatac Syulen,80,COMPLETED
TX_2422329,1072,2025-11-16 17:50:50,C1 Spirit,125,COMPLETED
TX_3175149,3418,2025-11-15 04:22:53,C1 Spirit,125,COMPLETED
TX_8414426,4541,2025-11-18 21:48:00,Drake Cutter,45,COMPLETED
TX_4179870,1531,2025-11-16 17:54:09,Drake Cutter,45,COMPLETED
TX_7544520,1837,2025-11-15 03:38:15,Drake Cutter,45,COMPLETED
TX_2112443,2869,2025-11-18 12:27:10,Drake Cutter,45,COMPLETED
TX_7144725,2587,2025-11-16 04:51:35,Drake Cutter,45,COMPLETED
TX_8533869,2567,2025-11-21 05:52:34,C1 Spirit,125,COMPLETED
TX_5187462,4619,2025-11-14 16:55:21,Drake Cutter,45,COMPLETED
TX_4404104,4590,2025-11-16 01:30:56,Drake Cutter,45,COMPLETED
TX_6551289,2365,2025-11-17 18:02:14,Drake Cutter,45,COMPLETED
TX_9717961,2323,2025-11-16 23:56:29,C1 Spirit,125,COMPLETED
TX_8023727,3940,2025-11-14 14:07:17,C1 Spirit,125,COMPLETED
TX_6638133,4208,2025-11-14 22:09:55,Gatac Syulen,80,COMPLETED
TX_1715086,3979,2025-11-19 16:33:38,Drake Cutter,45,COMPLETED
TX_3525113,1120,2025-11-20 08:54:39,Drake Cutter,45,COMPLETED
TX_5699765,1030,2025-11-14 23:11:10,C1 Spirit,125,COMPLETED
TX_4577044,4354,2025-11-14 14:35:35,Drake Cutter,45,COMPLETED
TX_5466821,3678,2025-11-16 16:43:45,Drake Cutter,45,COMPLETED
TX_2216242,3834,2025-11-16 23:48:53,Drake Cutter,45,COMPLETED
TX_4559810,1730,2025-11-19 22:06:33,Drake Cutter,45,COMPLETED
TX_9920314,4523,2025-11-21 04:18:30,C1 Spirit,125,COMPLETED
TX_8050248,3170,2025-11-19 21:04:45,C1 Spirit,125,COMPLETED
TX_2904417,1775,2025-11-15 10:51:20,Drake Cutter,45,COMPLETED
TX_9418494,2574,2025-11-20 20:44:03,Drake Cutter,45,COMPLETED
TX_9292775,2478,2025-11-18 04:26:54,Drake Cutter,45,COMPLETED
TX_2339797,3205,2025-11-16 06:30:28,Gatac Syulen,80,COMPLETED
TX_4405936,4890,2025-11-17 11:16:34,C1 Spirit,125,COMPLETED
TX_2411362,2629,2025-11-14 13:31:26,Drake Cutter,45,COMPLETED
TX_1374575,1983,2025-11-19 06:56:59,Drake Cutter,45,COMPLETED
TX_1977719,2028,2025-11-17 08:01:51,C1 Spirit,125,COMPLETED
TX_3507235,3898,2025-11-17 11:16:42,Drake Cutter,45,COMPLETED
TX_9430088,2743,2025-11-20 00:17:48,Gatac Syulen,80,COMPLETED
TX_3959891,4444,2025-11-19 16:57:43,Gatac Syulen,80,COMPLETED
TX_5238282,1921,2025-11-17 17:35:31,C1 Spirit,125,COMPLETED
TX_9392934,2183,2025-11-15 14:32:19,Gatac Syulen,80,COMPLETED
TX_6134513,4504,2025-11-21 05:09:18,RSI Polaris,750,COMPLETED
TX_2912143,1891,2025-11-17 11:51:28,Gatac Syulen,80,COMPLETED
TX_1372973,4945,2025-11-15 11:18:55,Anvil Carrack,600,COMPLETED
TX_2813431,2394,2025-11-20 23:06:23,Gatac Syulen,80,COMPLETED
TX_5137610,2253,2025-11-17 14:37:22,Drake Cutter,45,COMPLETED
TX_6557004,1903,2025-11-18 18:51:43,Gatac Syulen,80,COMPLETED
TX_9345372,4084,2025-11-15 02:33:44,C1 Spirit,125,COMPLETED
TX_9817867,2169,2025-11-18 09:36:22,Drake Cutter,45,COMPLETED
TX_4450775,4198,2025-11-21 02:31:26,Anvil Carrack,600,COMPLETED
TX_4227533,4695,2025-11-20 08:34:33,RSI Polaris,750,COMPLETED
TX_2480620,1869,2025-11-19 09:37:01,C1 Spirit,125,COMPLETED
TX_9786394,4507,2025-11-21 01:06:29,Gatac Syulen,80,COMPLETED
TX_4421902,4622,2025-11-17 19:32:15,C1 Spirit,125,COMPLETED
TX_1191367,4529,2025-11-20 12:30:57,Drake Cutter,45,COMPLETED
TX_8075461,1344,2025-11-16 00:29:41,Gatac Syulen,80,COMPLETED
TX_4173190,2620,2025-11-15 11:16:24,Drake Cutter,45,COMPLETED
TX_1256496,2124,2025-11-17 05:43:55,Anvil Carrack,600,COMPLETED
TX_3518170,3726,2025-11-14 15:47:54,Gatac Syulen,80,COMPLETED
TX_6433778,4615,2025-11-18 22:39:49,Gatac Syulen,80,COMPLETED
TX_2261804,3458,2025-11-19 18:37:08,C1 Spirit,125,COMPLETED
TX_9004899,1814,2025-11-19 11:10:27,Gatac Syulen,80,COMPLETED
TX_6800417,4190,2025-11-19 14:46:05,Gatac Syulen,80,COMPLETED
TX_4365737,3202,2025-11-17 19:46:55,Drake Cutter,45,COMPLETED
TX_8257122,3138,2025-11-15 16:48:15,C1 Spirit,125,COMPLETED
TX_9575552,1597,2025-11-17 12:52:45,RSI Polaris,750,COMPLETED
TX_5166201,4454,2025-11-19 19:19:49,Drake Cutter,45,COMPLETED
TX_1874735,3506,2025-11-18 18:54:18,Drake Cutter,45,COMPLETED
TX_5005900,2665,2025-11-14 21:58:41,Drake Cutter,45,COMPLETED
TX_4371930,2500,2025-11-17 08:33:45,Drake Cutter,45,COMPLETED
TX_6632311,2627,2025-11-18 23:33:50,Drake Cutter,45,COMPLETED
TX_1777111,3623,2025-11-19 13:17:09,C1 Spirit,125,COMPLETED
TX_9259576,1091,2025-11-15 18:37:24,Drake Cutter,45,COMPLETED
TX_7199033,2226,2025-11-17 12:48:26,Drake Cutter,45,COMPLETED
TX_6546355,2197,2025-11-16 10:23:34,Gatac Syulen,80,COMPLETED
TX_6925419,2548,2025-11-16 17:57:37,Gatac Syulen,80,COMPLETED
TX_3394968,3273,2025-11-21 04:32:25,Gatac Syulen,80,COMPLETED
TX_6007860,3076,2025-11-19 19:27:38,Drake Cutter,45,COMPLETED
TX_8539354,2857,2025-11-17 06:30:01,C1 Spirit,125,COMPLETED
TX_4771069,2114,2025-11-17 09:19:17,Gatac Syulen,80,COMPLETED
TX_9703453,2670,2025-11-15 20:20:22,C1 Spirit,125,COMPLETED
TX_8099036,1198,2025-11-17 19:36:47,C1 Spirit,125,COMPLETED
TX_9474083,3832,2025-11-19 11:06:29,RSI Polaris,750,COMPLETED
TX_6633371,4202,2025-11-19 03:40:14,RSI Polaris,750,COMPLETED
TX_9574291,4517,2025-11-18 11:40:00,Gatac Syulen,80,COMPLETED
TX_2211399,2484,2025-11-17 17:38:46,Gatac Syulen,80,COMPLETED
TX_6754287,4955,2025-11-20 23:29:06,Drake Cutter,45,COMPLETED
TX_4810765,3898,2025-11-18 14:00:35,Gatac Syulen,80,COMPLETED
TX_6291445,4097,2025-11-19 11:43:50,Drake Cutter,45,COMPLETED
TX_4971582,4199,2025-11-17 12:43:55,RSI Polaris,750,COMPLETED
TX_8331683,2287,2025-11-15 18:58:12,RSI Polaris,750,COMPLETED
TX_9823855,4744,2025-11-14 23:00:00,Drake Cutter,45,COMPLETED
TX_7891339,2321,2025-11-16 21:24:37,Drake Cutter,45,COMPLETED
TX_7759117,1798,2025-11-16 19:52:34,Gatac Syulen,80,COMPLETED
TX_1181354,1510,2025-11-18 07:29:56,Gatac Syulen,80,COMPLETED
TX_3223602,1260,2025-11-14 18:14:32,Drake Cutter,45,COMPLETED
TX_7310980,1359,2025-11-20 17:12:38,C1 Spirit,125,COMPLETED
TX_6506714,3125,2025-11-15 05:16:47,Gatac Syulen,80,COMPLETED
TX_7661811,3687,2025-11-21 11:21:07,Drake Cutter,45,COMPLETED
TX_1743133,4900,2025-11-18 07:52:17,Gatac Syulen,80,COMPLETED
TX_5384858,1066,2025-11-15 11:46:12,C1 Spirit,125,COMPLETED
TX_9401075,3706,2025-11-20 20:59:16,Drake Cutter,45,COMPLETED
TX_9781371,3721,2025-11-14 15:42:32,C1 Spirit,125,COMPLETED
TX_6953059,4319,2025-11-18 13:01:33,Anvil Carrack,600,COMPLETED
TX_8314796,3867,2025-11-15 10:06:33,Drake Cutter,45,COMPLETED
TX_6349779,4535,2025-11-18 02:47:16,C1 Spirit,125,COMPLETED
TX_1521763,1378,2025-11-20 16:00:03,Drake Cutter,45,COMPLETED
TX_9585181,4130,2025-11-21 11:32:23,Drake Cutter,45,COMPLETED
TX_3817435,2737,2025-11-20 20:55:21,Gatac Syulen,80,COMPLETED
TX_5571833,4845,2025-11-19 19:49:28,Drake Cutter,45,COMPLETED
TX_5052945,4649,2025-11-18 10:50:38,Gatac Syulen,80,COMPLETED
TX_2063448,2467,2025-11-16 11:53:44,Drake Cutter,45,COMPLETED
TX_7808842,3857,2025-11-18 02:13:33,Drake Cutter,45,COMPLETED
TX_8556938,2021,2025-11-19 02:20:01,Gatac Syulen,80,COMPLETED
TX_7347971,4463,2025-11-15 22:56:49,C1 Spirit,125,COMPLETED
TX_2402801,1768,2025-11-17 21:44:32,C1 Spirit,125,COMPLETED
TX_9920941,2368,2025-11-21 09:46:37,Anvil Carrack,600,COMPLETED
TX_1147572,4334,2025-11-15 20:43:44,Gatac Syulen,80,COMPLETED
TX_9519959,4942,2025-11-18 13:55:10,Drake Cutter,45,COMPLETED
TX_9661605,3495,2025-11-17 23:23:12,Drake Cutter,45,COMPLETED
TX_9585692,3333,2025-11-15 02:55:23,C1 Spirit,125,COMPLETED
TX_6613092,2990,2025-11-15 00:16:08,C1 Spirit,125,COMPLETED
TX_4002463,2462,2025-11-18 23:20:03,Anvil Carrack,600,COMPLETED
